"logger_id","packet_date","CH01","CH02","CH03","CH04","CH05","CH06","CH07","CH08","CH09","CH10","CH11","CH12","CH13","CH14","CH15","CH16","AlarmCh01","AlarmCh02","AlarmCh03","AlarmCh04","AlarmCh05","AlarmCh06","AlarmCh07","AlarmCh08","AlarmCh09","AlarmCh10","AlarmCh11","AlarmCh12","AlarmCh13","AlarmCh14","AlarmCh15","AlarmCh16"
1,"2025-12-04 02:10:00",-67.6,-70.7,-19.1,4.7,-75,-72.1,4.7,7,21.9,58.9,23.6,61.5,23.7,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 02:20:00",-67.7,-70.5,-19.5,4.3,-75,-70.6,5.2,6.1,21.7,59.4,23.7,60.2,23.7,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 02:30:00",-67.5,-71.7,-18.4,5.6,-63.5,-74.9,4,3.4,21.7,59.4,23.6,61.6,24.6,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 02:40:00",-68,-70.3,-18.7,4.6,-74.7,-71.9,4.6,8.1,21.3,57.3,23.6,61.3,23.9,25.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 02:50:00",-67.8,-70.1,-18.2,5.1,-74.9,-71.9,4.7,7.1,21.9,58.2,23.6,60.9,23.7,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 03:00:00",-67.1,-68.8,-18.4,4.1,-72,-71.7,4,3.8,21.5,59.4,23.6,61.2,27.7,27.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 03:10:00",-66.3,-70.1,-18.9,5.4,-74.9,-71.9,5,7.1,21.9,58.3,23.6,60.5,22.9,24.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 03:20:00",-64.7,-71.4,-19,4.9,-74.9,-71.9,5.1,7.1,21.9,58.1,23.6,61.3,22.8,24.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 03:30:00",-65.4,-68.2,-19.1,4.2,-73.4,-74.4,3.9,4.8,21.7,59.8,23.6,61,20.5,21.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 03:40:00",-67.4,-69.4,-19.3,4.4,-73.5,-71.7,4.3,4.5,21.6,59.7,23.6,60.9,22.4,23.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 03:50:00",-66.8,-70.7,-19.1,5.7,-75,-72.1,4.8,6.8,21.9,58.3,23.6,60.9,23.8,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 04:00:00",-65.6,-70.2,-19,4.1,-74.9,-72.6,4.9,6.9,21.9,58.5,23.6,61.6,23.6,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 04:10:00",-65.6,-70.1,-17.9,5.4,-74.4,-74.6,4.4,7.3,21.9,58.5,23.6,62.9,23.7,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 04:20:00",-65.4,-68.9,-19.4,4.4,-73.7,-73,4.2,5.2,21.3,60.1,23.6,61,22,23.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 04:30:00",-67.5,-70.1,-18.9,4.4,-75.3,-72.7,4.7,7.6,21.5,59.5,23.6,60.9,23.5,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 04:40:00",-68.4,-70.5,-18.5,5.1,-74.8,-73.3,4.5,6.9,21.9,58.1,23.6,61.2,23.9,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 04:50:00",-67.4,-69.8,-19.1,4.7,-61.5,-73.8,3.9,4.4,21.7,59.3,23.6,61.8,23.9,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 05:00:00",-68,-71.9,-19.2,4.6,-75.2,-73.6,4.6,6.8,22,57.7,23.6,60,23.6,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 05:10:00",-68,-70.3,-19.4,4.1,-75.3,-71.1,5,5.8,21.7,59.4,23.7,60.5,23.3,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 05:20:00",-66.5,-69.4,-19.1,4.9,-75.9,-73,4.5,7.9,21.2,61,23.6,61.2,24.1,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 05:30:00",-67.5,-70,-18.4,4.2,-73.8,-73.4,4.1,3,21.7,59.1,23.6,61.9,23.4,24.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 05:40:00",-66.4,-70.1,-19.4,3.4,-73.3,-74.9,4.5,3.8,21.5,59.6,23.6,61.5,26.3,26.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 05:50:00",-65,-66.9,-19.5,4.1,-73.1,-75.6,4,5,21.5,59.3,23.7,60.9,20.9,21.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 06:00:00",-67.4,-70.7,-18.8,4.2,-74.9,-71.6,4.7,7.2,21.9,58.3,23.6,61.2,23.9,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 06:10:00",-66.9,-71.5,-18.8,5.4,-73.7,-74.2,4,3.4,21.5,59.3,23.6,60.6,24.2,25.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 06:20:00",-67.6,-71.2,-18.6,4.9,-74.9,-71.9,4.6,8.1,21.4,59.6,23.6,60.7,23.7,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 06:30:00",-67.5,-69.8,-18.1,4.7,-72.8,-74.4,3.9,4.1,21.2,60.2,23.6,60.4,24.6,25.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 06:40:00",-67.4,-70.9,-19,4.2,-71.6,-71.9,4,3.6,21.6,59.3,23.6,61.3,27.6,27,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 06:50:00",-67.6,-71,-20.1,4.8,-75,-72.9,4.6,5.3,21.7,59.8,23.6,60.6,23,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 07:00:00",-67.7,-70.6,-19.2,3.7,-74.6,-71.2,4.6,6.9,21.9,58.5,23.6,62.4,23.1,24.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 07:10:00",-67.7,-69.7,-19.2,4.7,-74.2,-74.3,4.3,6.8,21,62.5,23.7,60.8,23,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 07:20:00",-67.5,-71.7,-18.4,5.6,-63.5,-74.9,4,3.4,21.7,59.4,23.6,61.6,24.6,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 07:30:00",-66.1,-71.5,-19.2,3.3,-73.5,-75.6,4,4.5,21.4,61.5,23.6,59.7,25.8,26.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 07:40:00",-67.4,-70.2,-18.9,4.1,-71.3,-71.3,3.6,3.8,21.5,59.5,23.6,60.8,26.2,26.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 07:50:00",-66.7,-69.5,-18.2,4.3,-73.3,-73.4,4.3,4.5,21.6,59.5,23.6,61.3,24.2,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 08:00:00",-67.7,-71.9,-18.6,4.6,-75.3,-73.1,4.7,6.4,21.7,59,23.7,61,22.9,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 08:10:00",-67,-71.2,-18.4,4.9,-73.1,-72.8,4.4,4.1,21.7,59.1,23.6,61.4,24.3,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 08:20:00",-66.9,-69.9,-18.9,3.5,-73.9,-74.6,3.9,4.2,21.7,59,23.7,59.2,23.4,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 08:30:00",-67.7,-69.3,-19.4,4.2,-74.1,-70.9,4.4,5.5,21.5,59.8,23.6,61.1,27.4,27.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 08:40:00",-67.3,-70.6,-19.1,4.7,-74.3,-73.8,4,3.3,21.7,59.4,23.6,60.6,23.9,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 08:50:00",-67.4,-72.1,-18.8,4.6,-75.5,-72.5,4.5,7.2,21.4,60.3,23.6,61.8,24,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 09:00:00",-67.2,-71.5,-18.1,5.2,-73.3,-73.9,4.1,3.3,21.7,59.1,23.6,61.1,22.9,24.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 09:10:00",-68.3,-69.9,-18.8,4.4,-74.8,-73.1,4.5,6.6,21.9,58.4,23.6,60.9,23.6,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 09:20:00",-68.1,-71.1,-19.3,4.1,-75.2,-69.8,5,5.9,21.5,59.3,23.7,60.2,23.3,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 09:30:00",-68.4,-70.8,-19.2,5.1,-75,-72.1,4.4,7,21.9,58.1,23.6,60.2,22.6,24.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 09:40:00",-68,-71,-18.7,4.7,-74.5,-72.2,4.5,7.9,21.2,61.1,23.6,60.7,23.7,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 09:50:00",-67.1,-70.7,-19.1,4.7,-75,-72.2,4.7,7,21.9,58.4,23.6,62,23.4,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 10:00:00",-64.8,-69.9,-18.2,5.5,-74.2,-72.4,4.7,7.4,21.7,58.9,23.6,62.3,23.7,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 10:10:00",-68,-69.6,-19,4.3,-75.3,-72.1,4.6,7.9,21.5,58.3,23.6,63,24.4,26.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 10:20:00",-65.4,-71.4,-19.2,3.1,-73.4,-73.3,3.6,4.9,21.6,59.5,23.6,61.3,22.7,24,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 10:30:00",-68.3,-70.5,-19.2,4,-74.8,-72.2,4.6,7,21.9,58.4,23.6,62.4,22.7,24.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 10:40:00",-66.5,-71.2,-18.9,3.7,-73.1,-73.7,4.4,4.8,21.2,60.7,23.6,59.1,26.4,27.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 10:50:00",-67.7,-71.3,-18.9,6,-74.8,-72.2,4.9,7,21.9,58.2,23.6,61.5,23.4,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 11:00:00",-67.9,-69.4,-19.2,4.1,-75.3,-71.7,4.4,7.7,21.9,58,23.6,58.8,24.1,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 11:10:00",-67.3,-70.3,-19,5.7,-73.8,-73.8,3.9,4.9,21.4,57.8,23.6,60.8,24.3,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 11:20:00",-66.5,-70.2,-18.9,3.9,-74.9,-71.9,5,7.2,21.9,58.1,23.6,61.7,22.4,24.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 11:30:00",-67.8,-71.4,-19.1,5.5,-75.1,-72.4,4.6,6.8,21.9,58.4,23.6,61.1,23.3,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 11:40:00",-65.2,-67.2,-19,3.7,-73.2,-75.1,4.6,2.9,21.5,58.4,23.6,60.3,23.5,24.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 11:50:00",-67,-70.6,-18.6,3.3,-73.7,-73.4,4.2,3.8,21.2,60.3,23.5,61.9,24.2,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 12:00:00",-66.8,-71.7,-19.4,3.5,-74.2,-74.4,4.6,4.5,21.5,59.5,23.6,60.2,23.7,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 12:10:00",-66.4,-68.3,-18.8,3.5,-73.5,-73,4.4,4.1,21.4,60.3,23.6,61.6,24.4,25.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 12:20:00",-65.7,-71.5,-19.1,5.3,-75,-72.4,5,6.9,21.9,58.5,23.6,60.3,23.7,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 12:30:00",-68,-70.1,-18.8,6.5,-75.2,-72.8,4.6,7,22,58.4,23.6,61.2,23.3,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 12:40:00",-67.2,-70.2,-18.4,4.8,-73.9,-74,4.3,3.8,21.2,58,23.6,62.2,24.8,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 12:50:00",-67.6,-71,-20.1,4.8,-75,-72.9,4.6,5.3,21.7,59.8,23.6,60.6,23,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 13:00:00",-66.5,-70.9,-19,4.4,-75,-73,4.8,7.2,21.9,58.3,23.6,60.7,23.9,25.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 13:10:00",-66.1,-69.6,-18.8,3.1,-73.4,-73.9,4.3,4.2,21.6,59.6,23.6,61.2,25.2,25.4,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 13:20:00",-66.5,-71.4,-18.9,5.1,-75,-72.4,5,6.8,21.9,58.1,23.6,61.4,23.2,24.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 13:30:00",-65.8,-68.9,-18.7,4.1,-73.8,-74.4,4.2,3.8,21.6,59.3,23.6,61.1,24,25.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 13:40:00",-65.1,-67.2,-19.8,3.8,-73.7,-73.9,3.9,5.5,21.7,59.8,23.7,60.9,21.1,21.5,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 13:50:00",-64.4,-70.1,-18.9,4.6,-75,-72.6,5.1,7.2,21.9,58,23.6,60.9,23.4,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 14:00:00",-68,-70,-19.3,4.3,-74.8,-72.5,4.6,6.9,21.8,58.4,23.6,62,23.7,24.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 14:10:00",-68,-71.3,-18.9,6.9,-75,-72.5,4.7,7.1,21.9,58.6,23.6,62.2,23.7,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 14:20:00",-68,-71.3,-18.9,6.9,-75,-72.6,4.7,7.2,21.9,58.6,23.6,61.9,23.6,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 14:30:00",-66.5,-69.7,-18.9,6.1,-74.8,-72.6,4.8,7,21.9,58.3,23.6,61.7,23.6,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 14:40:00",-65.9,-70.6,-19.7,3.3,-73.2,-75,4.5,4.3,21.5,60.7,23.6,61.1,25.9,26.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 14:50:00",-68,-70.3,-19.4,4.1,-75.3,-71.1,5,5.8,21.7,59.4,23.7,60.5,23.3,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 15:00:00",-65.7,-71.1,-18.8,3.1,-73.3,-74.5,3.6,3.8,21.6,59.5,23.6,61,22.4,23.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 15:10:00",-68.1,-69.2,-19.2,4.1,-75.5,-73,4.3,7.4,21.6,59.6,23.6,61.6,24.4,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 15:20:00",-64.7,-71.5,-18.9,4.7,-74.9,-72.2,5.1,7.2,21.8,61.5,23.6,60.5,23.9,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 15:30:00",-68.4,-71.2,-19,4.5,-74.9,-73.4,4.7,6.6,21.9,58.5,23.6,60.9,23.7,25,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 15:40:00",-67.5,-71.1,-18.7,4.5,-75.6,-72.5,4.6,7.7,21.6,59.4,23.6,62.3,23.6,25.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 15:50:00",-67.4,-70.6,-18.9,5.9,-75,-71.7,4.6,7,21.9,58.2,23.5,61.5,23.6,25.3,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 16:00:00",-67.8,-70.3,-19.1,4.1,-73.9,-70.8,4.3,7,21.9,58.2,23.6,61.4,22.9,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 16:10:00",-68.2,-71.2,-19.2,5.1,-74.5,-73.1,4.8,6.8,21.9,58.5,23.6,59.8,23.5,24.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 16:20:00",-66.6,-69.6,-18.9,4.9,-75.8,-71.6,4.6,8.1,21.1,61,23.6,61.5,22.4,24.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 16:30:00",-65.4,-68.1,-20.1,3.8,-74.5,-71.3,4.7,4.1,21.7,59.1,23.6,61.3,23.6,25.2,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 16:40:00",-67.9,-69.4,-19.2,4,-75.5,-72.9,4.3,6.7,22,58.1,23.6,61.2,23.6,25.1,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 16:50:00",-65.3,-69.9,-19.1,4.1,-73.7,-73.4,3.9,4.4,21.6,59.7,23.6,61.3,22.4,23.6,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 17:00:00",-67.5,-71.7,-18.7,4.5,-75.3,-72.6,4.5,7.8,21.5,59.6,23.6,61.6,24.2,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 17:10:00",-67.9,-70.6,-18.7,4.9,-75.5,-72,4.6,8.1,21.4,60.3,23.6,60.3,24.1,25.9,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","HighAlarm","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 17:20:00",-67.3,-70.6,-17.8,5.3,-71.3,-73.7,4.1,3.7,21.7,58.6,23.6,60.6,24.1,25.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 17:30:00",-66.5,-67.9,-18.6,3.4,-73.4,-72.7,4,3.7,21.4,60.1,23.6,60.2,24.4,25.7,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 17:40:00",-67.2,-68.8,-18.7,4.3,-72.3,-70.9,3.8,4,21.5,59.6,23.6,61.7,27.1,27,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
1,"2025-12-04 17:50:00",-67.6,-71,-18,5.1,-71.7,-74.6,3.7,3.2,21.4,60.1,23.6,60,24.6,25.8,-200,-200,"InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","InRange","Open","Open"
